Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
16,CE,1812,May,,Europe,GHCD-APR-2308,legal,"Imperial Russia signed the Treaty of Bucharest, ending the Russo-Turkish War and transferring Bessarabia to Russia.",Treaty of Bucharest,"May 16, 1812 CE",https://en.wikipedia.org/wiki/May_16,1812-05-16,Bucharest,"May 16, 1812",Wikipedia — May 16,exact,Peace treaty,Romania,Gregorian (date-page convention),complete,,Russian Empire; Ottoman Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
16,CE,1832,May,,South America,GHCD-APR-2309,economic,"Juan Godoy discovered rich silver outcrops at Chañarcillo, sparking the Chilean silver rush.",Chañarcillo silver discovery,"May 16, 1832 CE",https://en.wikipedia.org/wiki/May_16,1832-05-16,Chañarcillo,"May 16, 1832",Wikipedia — May 16,exact,Mining discovery,Chile,Gregorian (date-page convention),complete,Juan Godoy,,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
16,CE,1842,May,,North America,GHCD-APR-2310,exploration,"The first major wagon train heading for the Pacific Northwest set out from Elm Grove, Missouri, with 100 pioneers.",Oregon Trail wagon train departs,"May 16, 1842 CE",https://en.wikipedia.org/wiki/May_16,1842-05-16,"Elm Grove, Missouri","May 16, 1842",Wikipedia — May 16,exact,Westward migration,United States,Gregorian (date-page convention),complete,,,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
16,CE,1863,May,,North America,GHCD-APR-2311,military,Ulysses S. Grant's Union forces defeated the Confederate army under John C. Pemberton during the Vicksburg campaign.,Battle of Champion Hill,"May 16, 1863 CE",https://en.wikipedia.org/wiki/May_16,1863-05-16,"Champion Hill, Mississippi","May 16, 1863",Wikipedia — May 16,exact,American Civil War battle,United States,Gregorian (date-page convention),complete,Ulysses S. Grant; John C. Pemberton,Union; Confederate States of America,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
16,CE,1866,May,,North America,GHCD-APR-2312,economic,The United States Congress established the nickel.,United States Congress establishes the nickel,"May 16, 1866 CE",https://en.wikipedia.org/wiki/May_16,1866-05-16,"Washington, D.C.","May 16, 1866",Wikipedia — May 16,exact,Currency,United States,Gregorian (date-page convention),complete,,United States Congress,National,"Secondary, community-edited reference",20,verified against date-page source,20,5
16,CE,1874,May,,North America,GHCD-APR-2313,disaster,A flood on the Mill River in Massachusetts destroyed much of four villages and killed 139 people.,Mill River flood,"May 16, 1874 CE",https://en.wikipedia.org/wiki/May_16,1874-05-16,"Mill River, Massachusetts","May 16, 1874",Wikipedia — May 16,exact,Flood,United States,Gregorian (date-page convention),complete,,,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,7
16,CE,1888,May,,North America,GHCD-APR-2314,technology,Nikola Tesla delivered a lecture describing equipment for efficiently generating and using alternating current to transmit electric power over long distances.,Tesla lectures on alternating current,"May 16, 1888 CE",https://en.wikipedia.org/wiki/May_16,1888-05-16,,"May 16, 1888",Wikipedia — May 16,exact,Electrical engineering,United States,Gregorian (date-page convention),complete,Nikola Tesla,,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
16,CE,1916,May,,Middle East,GHCD-APR-2315,political,The United Kingdom and France signed the secret wartime Sykes-Picot Agreement partitioning former Ottoman territories such as Iraq and Syria.,Sykes-Picot Agreement signed,"May 16, 1916 CE",https://en.wikipedia.org/wiki/May_16,1916-05-16,,"May 16, 1916",Wikipedia — May 16,exact,Secret wartime agreement,United Kingdom,Gregorian (date-page convention),complete,,United Kingdom of Great Britain and Ireland; French Third Republic; Ottoman Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
16,CE,1918,May,,North America,GHCD-APR-2316,legal,"The United States Congress passed the Sedition Act of 1918, making wartime criticism of the government an imprisonable offense.",Sedition Act of 1918 passed,"May 16, 1918 CE",https://en.wikipedia.org/wiki/May_16,1918-05-16,"Washington, D.C.","May 16, 1918",Wikipedia — May 16,exact,Wartime speech law,United States,Gregorian (date-page convention),complete,,United States Congress,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
16,CE,1919,May,,North America,GHCD-APR-2317,exploration,"A naval Curtiss NC-4 aircraft commanded by Albert Cushing Read left Trepassey, Newfoundland, for Lisbon via the Azores on the first transatlantic flight.",First transatlantic flight leg departs,"May 16, 1919 CE",https://en.wikipedia.org/wiki/May_16,1919-05-16,Trepassey,"May 16, 1919",Wikipedia — May 16,exact,Aviation milestone,Canada,Gregorian (date-page convention),complete,Albert Cushing Read,United States Navy,Global,"Secondary, community-edited reference",20,verified against date-page source,20,9
16,CE,1929,May,,North America,GHCD-APR-2318,cultural,The first Academy Awards ceremony took place in Hollywood.,First Academy Awards ceremony,"May 16, 1929 CE",https://en.wikipedia.org/wiki/May_16,1929-05-16,Hollywood,"May 16, 1929",Wikipedia — May 16,exact,Film awards,United States,Gregorian (date-page convention),complete,,Academy of Motion Picture Arts and Sciences,Global,"Secondary, community-edited reference",20,verified against date-page source,20,8
16,CE,1943,May,,Europe,GHCD-APR-2319,military,The Warsaw Ghetto Uprising ended during the Holocaust.,Warsaw Ghetto Uprising ends,"May 16, 1943 CE",https://en.wikipedia.org/wiki/May_16,1943-05-16,Warsaw,"May 16, 1943",Wikipedia — May 16,exact,Ghetto resistance,Poland,Gregorian (date-page convention),complete,,Nazi Germany,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
16,CE,1960,May,,North America,GHCD-APR-2320,scientific,"Theodore Maiman operated the first optical laser, a ruby laser, at Hughes Research Laboratories in Malibu, California.",First optical laser operated,"May 16, 1960 CE",https://en.wikipedia.org/wiki/May_16,1960-05-16,Malibu,"May 16, 1960",Wikipedia — May 16,exact,Laser technology,United States,Gregorian (date-page convention),complete,Theodore Maiman,Hughes Research Laboratories,Global,"Secondary, community-edited reference",20,verified against date-page source,20,9
17,CE,1395,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2321,military,The Wallachians defeated an invading Ottoman army.,Battle of Rovine,"May 17, 1395 CE",https://en.wikipedia.org/wiki/May_17,1395-05-17,Rovine,"May 17, 1395",Wikipedia — May 17,exact,battle,Romania,Gregorian (date-page convention),complete,,Wallachia; Ottoman Empire,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
17,CE,1527,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,North America,GHCD-APR-2322,exploration,Pánfilo de Narváez departed Spain to explore Florida with 600 men.,Narváez expedition departs for Florida,"May 17, 1527 CE",https://en.wikipedia.org/wiki/May_17,1527-05-17,Florida,"May 17, 1527",Wikipedia — May 17,exact,expedition,United States,Gregorian (date-page convention),complete,Pánfilo de Narváez,Spanish Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,6
17,CE,1536,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2323,legal,Henry VIII and Anne Boleyn's marriage was annulled.,Annulment of Henry VIII and Anne Boleyn's marriage,"May 17, 1536 CE",https://en.wikipedia.org/wiki/May_17,1536-05-17,,"May 17, 1536",Wikipedia — May 17,exact,royal marriage,United Kingdom,Gregorian (date-page convention),complete,Henry VIII; Anne Boleyn,Kingdom of England,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
17,CE,1639,May,,Middle East,GHCD-APR-2324,political,The Treaty of Zuhab ended the fifteen-year war between the Ottomans and the Safavids.,Treaty of Zuhab,"May 17, 1639 CE",https://en.wikipedia.org/wiki/May_17,1639-05-17,Zuhab,"May 17, 1639",Wikipedia — May 17,exact,peace treaty,Iran,Gregorian (date-page convention),complete,,Ottoman Empire; Safavid Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
17,CE,1642,May,,North America,GHCD-APR-2325,exploration,"Paul de Chomedey, Sieur de Maisonneuve founded Ville-Marie de Montréal.",Founding of Ville-Marie,"May 17, 1642 CE",https://en.wikipedia.org/wiki/May_17,1642-05-17,Montreal,"May 17, 1642",Wikipedia — May 17,exact,colonial settlement,Canada,Gregorian (date-page convention),complete,"Paul de Chomedey, Sieur de Maisonneuve",New France,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,7
17,CE,1673,May,,North America,GHCD-APR-2326,exploration,Louis Jolliet and Jacques Marquette began exploring the Mississippi River.,Jolliet and Marquette begin Mississippi exploration,"May 17, 1673 CE",https://en.wikipedia.org/wiki/May_17,1673-05-17,Mississippi River,"May 17, 1673",Wikipedia — May 17,exact,river exploration,United States,Gregorian (date-page convention),complete,Louis Jolliet; Jacques Marquette,New France,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,7
17,CE,1756,May,,Europe,GHCD-APR-2327,military,The Seven Years' War formally began when Great Britain declared war on France.,Great Britain declares war on France,"May 17, 1756 CE",https://en.wikipedia.org/wiki/May_17,1756-05-17,,"May 17, 1756",Wikipedia — May 17,exact,war declaration,United Kingdom,Gregorian (date-page convention),complete,,Kingdom of Great Britain; Kingdom of France,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
17,CE,1792,May,,North America,GHCD-APR-2328,economic,The New York Stock Exchange was formed under the Buttonwood Agreement.,Formation of the New York Stock Exchange,"May 17, 1792 CE",https://en.wikipedia.org/wiki/May_17,1792-05-17,New York City,"May 17, 1792",Wikipedia — May 17,exact,financial institution,United States,Gregorian (date-page convention),complete,,New York Stock Exchange,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
17,CE,1814,May,,Europe,GHCD-APR-2329,political,The Constitution of Norway was signed and Christian Frederick was elected King of Norway.,Signing of the Constitution of Norway,"May 17, 1814 CE",https://en.wikipedia.org/wiki/May_17,1814-05-17,,"May 17, 1814",Wikipedia — May 17,exact,constitution,Norway,Gregorian (date-page convention),complete,Christian Frederick,Kingdom of Norway,National,"Secondary, community-edited reference",20,verified against date-page source,20,9
17,CE,1859,May,,Oceania,GHCD-APR-2330,cultural,Members of the Melbourne Football Club codified the first rules of Australian rules football.,Codification of Australian rules football,"May 17, 1859 CE",https://en.wikipedia.org/wiki/May_17,1859-05-17,Melbourne,"May 17, 1859",Wikipedia — May 17,exact,sport,Australia,Gregorian (date-page convention),complete,,Melbourne Football Club,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
17,CE,1863,May,,North America,GHCD-APR-2331,military,"Union forces under John A. McClernand defeated a Confederate rearguard and captured around 1,700 men.",Battle of Big Black River Bridge,"May 17, 1863 CE",https://en.wikipedia.org/wiki/May_17,1863-05-17,Big Black River Bridge,"May 17, 1863",Wikipedia — May 17,exact,battle,United States,Gregorian (date-page convention),complete,John A. McClernand,Union; Confederate States,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
17,CE,1865,May,,Europe,GHCD-APR-2332,technology,The International Telegraph Union was established in Paris.,Establishment of the International Telegraph Union,"May 17, 1865 CE",https://en.wikipedia.org/wiki/May_17,1865-05-17,Paris,"May 17, 1865",Wikipedia — May 17,exact,telecommunications organization,France,Gregorian (date-page convention),complete,,International Telegraph Union,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
17,CE,1900,May,,North America,GHCD-APR-2333,cultural,L. Frank Baum's children's novel The Wonderful Wizard of Oz was first published in the United States.,Publication of The Wonderful Wizard of Oz,"May 17, 1900 CE",https://en.wikipedia.org/wiki/May_17,1900-05-17,,"May 17, 1900",Wikipedia — May 17,exact,literature,United States,Gregorian (date-page convention),complete,L. Frank Baum,,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
17,CE,1902,May,,Europe,GHCD-APR-2334,scientific,"Greek archaeologist Valerios Stais discovered the Antikythera mechanism, an ancient mechanical analog computer.",Discovery of the Antikythera mechanism,"May 17, 1902 CE",https://en.wikipedia.org/wiki/May_17,1902-05-17,Antikythera,"May 17, 1902",Wikipedia — May 17,exact,archaeological discovery,Greece,Gregorian (date-page convention),complete,Valerios Stais,,Global,"Secondary, community-edited reference",20,verified against date-page source,20,9
17,CE,1937,May,,Europe,GHCD-APR-2335,political,"The Largo Caballero government resigned after the Barcelona May Days, leading Juan Negrín to form a government without the CNT.",Formation of the Negrín government,"May 17, 1937 CE",https://en.wikipedia.org/wiki/May_17,1937-05-17,Barcelona,"May 17, 1937",Wikipedia — May 17,exact,government change,Spain,Gregorian (date-page convention),complete,Francisco Largo Caballero; Juan Negrín,Spanish Republic,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
17,CE,1940,May,,Europe,GHCD-APR-2336,military,"Germany occupied Brussels, Belgium, during World War II.",German occupation of Brussels,"May 17, 1940 CE",https://en.wikipedia.org/wiki/May_17,1940-05-17,Brussels,"May 17, 1940",Wikipedia — May 17,exact,occupation,Belgium,Gregorian (date-page convention),complete,,Nazi Germany,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
17,CE,1954,May,,North America,GHCD-APR-2337,legal,The United States Supreme Court unanimously outlawed racial segregation in public schools.,Brown v. Board of Education decision,"May 17, 1954 CE",https://en.wikipedia.org/wiki/May_17,1954-05-17,"Washington, D.C.","May 17, 1954",Wikipedia — May 17,exact,civil rights,United States,Gregorian (date-page convention),complete,,Supreme Court of the United States,National,"Secondary, community-edited reference",20,verified against date-page source,20,10
17,CE,1969,May,,Global,GHCD-APR-2338,scientific,Soviet Venera 6 began its descent into Venus's atmosphere and sent back atmospheric data before being crushed by pressure.,Venera 6 begins descent into Venus's atmosphere,"May 17, 1969 CE",https://en.wikipedia.org/wiki/May_17,1969-05-17,Venus,"May 17, 1969",Wikipedia — May 17,exact,space exploration,Russia,Gregorian (date-page convention),complete,,Soviet Union; Venera program,Global,"Secondary, community-edited reference",20,verified against date-page source,20,9
17,CE,1974,May,,Europe,GHCD-APR-2339,disaster,"The Ulster Volunteer Force detonated four car bombs in Dublin and Monaghan, killing 33 civilians and injuring 300.",Dublin and Monaghan bombings,"May 17, 1974 CE",https://en.wikipedia.org/wiki/May_17,1974-05-17,Dublin; Monaghan,"May 17, 1974",Wikipedia — May 17,exact,terrorist bombing,Ireland,Gregorian (date-page convention),complete,,Ulster Volunteer Force,National,"Secondary, community-edited reference",20,verified against date-page source,20,9
17,CE,2004,May,,North America,GHCD-APR-2340,legal,The first legal same-sex marriages in the United States were performed in Massachusetts.,First legal same-sex marriages in the United States,"May 17, 2004 CE",https://en.wikipedia.org/wiki/May_17,2004-05-17,Massachusetts,"May 17, 2004",Wikipedia — May 17,exact,marriage equality,United States,Gregorian (date-page convention),complete,,Commonwealth of Massachusetts,National,"Secondary, community-edited reference",20,verified against date-page source,20,9
18,CE,332,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2341,social,Emperor Constantine the Great announced free distributions of food to citizens in Constantinople.,Food distributions announced in Constantinople,"May 18, 332 CE",https://en.wikipedia.org/wiki/May_18,0332-05-18,Constantinople,"May 18, 332",Wikipedia — May 18,exact,Public welfare,Turkey,Gregorian (date-page convention),complete,Constantine the Great,Roman Empire,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
18,CE,872,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2342,political,Louis II of Italy was crowned for the second time as Holy Roman Emperor at Rome.,Louis II crowned Holy Roman Emperor,"May 18, 872 CE",https://en.wikipedia.org/wiki/May_18,0872-05-18,Rome,"May 18, 872",Wikipedia — May 18,exact,Imperial coronation,Italy,Gregorian (date-page convention),complete,Louis II of Italy; Pope Adrian II,Holy Roman Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
18,CE,1096,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2343,military,"Around 800 Jews were massacred in Worms, Germany, during the First Crusade.",Worms massacre,"May 18, 1096 CE",https://en.wikipedia.org/wiki/May_18,1096-05-18,Worms,"May 18, 1096",Wikipedia — May 18,exact,Religious persecution,Germany,Gregorian (date-page convention),complete,,First Crusade,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,8
18,CE,1268,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Middle East,GHCD-APR-2344,military,The Principality of Antioch fell to the Mamluk Sultan Baibars in the Siege of Antioch.,Fall of Antioch,"May 18, 1268 CE",https://en.wikipedia.org/wiki/May_18,1268-05-18,Antioch,"May 18, 1268",Wikipedia — May 18,exact,Siege,Turkey,Gregorian (date-page convention),complete,Baibars,Mamluk Sultanate; Principality of Antioch,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
18,CE,1291,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Middle East,GHCD-APR-2345,military,The fall of Acre ended Crusader presence in the Holy Land.,Fall of Acre,"May 18, 1291 CE",https://en.wikipedia.org/wiki/May_18,1291-05-18,Acre,"May 18, 1291",Wikipedia — May 18,exact,Conquest,Israel,Gregorian (date-page convention),complete,,Crusader states,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
18,CE,1499,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,South America,GHCD-APR-2346,exploration,Alonso de Ojeda set sail from Cádiz on a voyage to what is now Venezuela.,Ojeda voyage to Venezuela,"May 18, 1499 CE",https://en.wikipedia.org/wiki/May_18,1499-05-18,Cádiz,"May 18, 1499",Wikipedia — May 18,exact,Maritime exploration,Venezuela,Gregorian (date-page convention),complete,Alonso de Ojeda,Spanish Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
18,CE,1565,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2347,military,The Great Siege of Malta began as Ottoman forces attempted to conquer Malta.,Great Siege of Malta begins,"May 18, 1565 CE",https://en.wikipedia.org/wiki/May_18,1565-05-18,Malta,"May 18, 1565",Wikipedia — May 18,exact,Siege,Malta,Gregorian (date-page convention),complete,,Ottoman Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
18,CE,1631,May,,North America,GHCD-APR-2348,political,John Winthrop took the oath of office and became the first Governor of Massachusetts.,First Massachusetts governor takes office,"May 18, 1631 CE",https://en.wikipedia.org/wiki/May_18,1631-05-18,Dorchester,"May 18, 1631",Wikipedia — May 18,exact,Colonial government,United States,Gregorian (date-page convention),complete,John Winthrop,Massachusetts Bay Colony,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
18,CE,1652,May,,North America,GHCD-APR-2349,legal,"Slavery in Rhode Island was abolished, although the law was not rigorously enforced.",Slavery abolished in Rhode Island,"May 18, 1652 CE",https://en.wikipedia.org/wiki/May_18,1652-05-18,Rhode Island,"May 18, 1652",Wikipedia — May 18,exact,Abolition,United States,Gregorian (date-page convention),complete,,Colony of Rhode Island and Providence Plantations,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
18,CE,1695,May,,Asia,GHCD-APR-2350,disaster,"The 1695 Linfen earthquake in Shannxi, Qing dynasty, caused extreme damage and killed at least 52,000 people.",Linfen earthquake,"May 18, 1695 CE",https://en.wikipedia.org/wiki/May_18,1695-05-18,Linfen,"May 18, 1695",Wikipedia — May 18,exact,Earthquake,China,Gregorian (date-page convention),complete,,Qing dynasty,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,9
18,CE,1756,May,,Europe,GHCD-APR-2351,military,The Seven Years' War began when Great Britain declared war on France.,Great Britain declares war on France,"May 18, 1756 CE",https://en.wikipedia.org/wiki/May_18,1756-05-18,,"May 18, 1756",Wikipedia — May 18,exact,War declaration,United Kingdom,Gregorian (date-page convention),complete,,Kingdom of Great Britain,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
18,CE,1804,May,,Europe,GHCD-APR-2352,political,Napoleon Bonaparte was proclaimed Emperor of the French by the French Senate.,Napoleon proclaimed Emperor of the French,"May 18, 1804 CE",https://en.wikipedia.org/wiki/May_18,1804-05-18,Paris,"May 18, 1804",Wikipedia — May 18,exact,Imperial succession,France,Gregorian (date-page convention),complete,Napoleon Bonaparte,French Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
18,CE,1811,May,,South America,GHCD-APR-2353,military,The Battle of Las Piedras was the first great military triumph of the revolution of the Río de la Plata in Uruguay led by José Artigas.,Battle of Las Piedras,"May 18, 1811 CE",https://en.wikipedia.org/wiki/May_18,1811-05-18,Las Piedras,"May 18, 1811",Wikipedia — May 18,exact,Revolutionary battle,Uruguay,Gregorian (date-page convention),complete,José Artigas,Revolution of the Río de la Plata,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
18,CE,1848,May,,Europe,GHCD-APR-2354,political,"The first German National Assembly opened in Frankfurt, Germany.",German National Assembly opens,"May 18, 1848 CE",https://en.wikipedia.org/wiki/May_18,1848-05-18,Frankfurt,"May 18, 1848",Wikipedia — May 18,exact,Constitutional assembly,Germany,Gregorian (date-page convention),complete,,German Confederation,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
18,CE,1863,May,,North America,GHCD-APR-2355,military,Union forces under Ulysses S. Grant began the Siege of Vicksburg to take full control of the Mississippi River.,Siege of Vicksburg begins,"May 18, 1863 CE",https://en.wikipedia.org/wiki/May_18,1863-05-18,Vicksburg,"May 18, 1863",Wikipedia — May 18,exact,Civil War siege,United States,Gregorian (date-page convention),complete,Ulysses S. Grant,Union,National,"Secondary, community-edited reference",20,verified against date-page source,20,9
18,CE,1896,May,,North America,GHCD-APR-2356,legal,The United States Supreme Court ruled that the “separate but equal” doctrine was constitutional.,Plessy v. Ferguson ruling,"May 18, 1896 CE",https://en.wikipedia.org/wiki/May_18,1896-05-18,"Washington, D.C.","May 18, 1896",Wikipedia — May 18,exact,Civil rights law,United States,Gregorian (date-page convention),complete,,United States Supreme Court,National,"Secondary, community-edited reference",20,verified against date-page source,20,10
18,CE,1917,May,,North America,GHCD-APR-2357,legal,"The Selective Service Act of 1917 was passed, giving the President of the United States the power of conscription.",Selective Service Act passed,"May 18, 1917 CE",https://en.wikipedia.org/wiki/May_18,1917-05-18,"Washington, D.C.","May 18, 1917",Wikipedia — May 18,exact,Military conscription,United States,Gregorian (date-page convention),complete,,United States federal government,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
18,CE,1927,May,,North America,GHCD-APR-2358,disaster,"Bombs planted by a disgruntled school-board member killed 45 people, including many children, in Bath Township, Michigan.",Bath School disaster,"May 18, 1927 CE",https://en.wikipedia.org/wiki/May_18,1927-05-18,Bath Township,"May 18, 1927",Wikipedia — May 18,exact,School bombing,United States,Gregorian (date-page convention),complete,,,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
18,CE,1953,May,,North America,GHCD-APR-2359,technology,Jacqueline Cochran became the first woman to break the sound barrier.,Jacqueline Cochran breaks sound barrier,"May 18, 1953 CE",https://en.wikipedia.org/wiki/May_18,1953-05-18,,"May 18, 1953",Wikipedia — May 18,exact,Aviation achievement,United States,Gregorian (date-page convention),complete,Jacqueline Cochran,,Global,"Secondary, community-edited reference",20,verified against date-page source,20,9
18,CE,1969,May,,North America,GHCD-APR-2360,exploration,The Apollo program's Apollo 10 mission was launched.,Apollo 10 launched,"May 18, 1969 CE",https://en.wikipedia.org/wiki/May_18,1969-05-18,,"May 18, 1969",Wikipedia — May 18,exact,Spaceflight,United States,Gregorian (date-page convention),complete,,NASA,Global,"Secondary, community-edited reference",20,verified against date-page source,20,9
19,CE,639,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Asia,GHCD-APR-2361,military,Ashina Jiesheshuai and his tribesmen assaulted Emperor Taizong at Jiucheng Palace.,Assault on Emperor Taizong,"May 19, 639 CE",https://en.wikipedia.org/wiki/May_19,0639-05-19,Jiucheng Palace,"May 19, 639",Wikipedia — May 19,exact,Palace attack,China,Gregorian (date-page convention),complete,Ashina Jiesheshuai; Emperor Taizong,Tang dynasty,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,5
19,CE,715,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2362,political,Pope Gregory II was elected.,Election of Pope Gregory II,"May 19, 715 CE",https://en.wikipedia.org/wiki/May_19,0715-05-19,Rome,"May 19, 715",Wikipedia — May 19,exact,Religious leadership,Italy,Gregorian (date-page convention),complete,Pope Gregory II,Catholic Church,International,"Secondary, community-edited reference",20,verified against date-page source,20,6
19,CE,934,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Middle East,GHCD-APR-2363,military,The Byzantine Empire reconquered Melitene under the leadership of John Kourkouas.,Byzantine Reconquest of Melitene,"May 19, 934 CE",https://en.wikipedia.org/wiki/May_19,0934-05-19,Melitene,"May 19, 934",Wikipedia — May 19,exact,Reconquest,Turkey,Gregorian (date-page convention),complete,John Kourkouas,Byzantine Empire,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
19,CE,1445,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2364,military,John II of Castile defeated the Infantes of Aragon at the First Battle of Olmedo.,First Battle of Olmedo,"May 19, 1445 CE",https://en.wikipedia.org/wiki/May_19,1445-05-19,Olmedo,"May 19, 1445",Wikipedia — May 19,exact,Dynastic conflict,Spain,Gregorian (date-page convention),complete,John II of Castile; Infantes of Aragon,Kingdom of Castile,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
19,CE,1535,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,North America,GHCD-APR-2365,exploration,Jacques Cartier set sail on his second voyage to North America with three ships and 110 men.,Cartier's Second Voyage,"May 19, 1535 CE",https://en.wikipedia.org/wiki/May_19,1535-05-19,,"May 19, 1535",Wikipedia — May 19,exact,European exploration,Canada,Gregorian (date-page convention),complete,Jacques Cartier; Chief Donnacona,Kingdom of France,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
19,CE,1536,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2366,legal,"Anne Boleyn was beheaded for adultery, treason, and incest.",Execution of Anne Boleyn,"May 19, 1536 CE",https://en.wikipedia.org/wiki/May_19,1536-05-19,,"May 19, 1536",Wikipedia — May 19,exact,Royal execution,United Kingdom,Gregorian (date-page convention),complete,Anne Boleyn; Henry VIII,Kingdom of England,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
19,CE,1542,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Asia,GHCD-APR-2367,military,The Prome Kingdom fell to the Taungoo Dynasty.,Fall of the Prome Kingdom,"May 19, 1542 CE",https://en.wikipedia.org/wiki/May_19,1542-05-19,Prome,"May 19, 1542",Wikipedia — May 19,exact,Dynastic conquest,Myanmar,Gregorian (date-page convention),complete,,Prome Kingdom; Taungoo Dynasty,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
19,CE,1643,May,,Europe,GHCD-APR-2368,military,French forces under the duc d'Enghien decisively defeated Spanish forces at the Battle of Rocroi.,Battle of Rocroi,"May 19, 1643 CE",https://en.wikipedia.org/wiki/May_19,1643-05-19,Rocroi,"May 19, 1643",Wikipedia — May 19,exact,Thirty Years' War,France,Gregorian (date-page convention),complete,duc d'Enghien,Kingdom of France; Spanish Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
